category,titles,date,descriptions,urls
national,"6 candidates to fight against PM Modi in Varanasi, 41 had filed nominations","Tuesday, 28 May, 2024","Forty-one candidates initially filed nominations from Varanasi to fight against PM Narendra Modi. While one withdrew the nomination, seven applications, including PM Modi's, passed the scrutiny process. The six include Congress' Ajay Rai, BSP's Ather Jamal Lari, Yuga Thulasi Party's Kolisetty Shiva Kumar, Apna Dal (Kameravadi)'s Gagan Prakash Yadav and Independent Dinesh Kumar Yadav.",
national,"International gold-medalist shooter brandishes pistol, hits taxi driver in UP","Tuesday, 28 May, 2024","Congress shared a video showing international gold-medallist pistol shooter Vinod Mishra brandishing a pistol and hitting a taxi driver in UP's Lucknow. The video, case of road rage following a collision in Web Mall area, showed Mishra grabbing the man's collar and hitting him in his abdomen with the pistol. ""BJP government can't even keep state's capital safe,"" Congress said.",https://news.abplive.com/states/up-uk/lucknow-road-rage-video-shooter-brandishes-pistol-hits-driver-uttar-pradesh-cm-yogi-adityanath-congress-1690692/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Influencer Bobby Kataria arrested from Gurugram for human trafficking,"Tuesday, 28 May, 2024",Social media influencer and YouTuber Balwant Kataria alias Bobby Kataria was arrested from Gurugram on Monday over charges of human trafficking. Two men from Uttar Pradesh complained that Kataria defrauded them of over ₹4 lakh in the guise of getting them employed abroad and forced them to commit cyber fraud. Kataria and others allegedly held over 150 Indian youths captive.,https://www.ndtv.com/india-news/influencer-bobby-kataria-arrested-over-human-trafficking-charges-5758651/amp/1?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,₹3 lakh bribe paid to doctors to change blood sample of Pune teen seized,"Tuesday, 28 May, 2024","A peon of Sassoon General Hospital, who allegedly collected a bribe of ₹3 lakh meant for two senior doctors who replaced the Pune teen driver's blood samples with another person's samples that showed no traces of alcohol, has been arrested. The Crime Branch has seized the money. Previously, the two doctors were arrested for allegedly manipulating the blood samples.",https://www.hindustantimes.com/india-news/pune-porsche-crash-accident-rs-3-lakh-given-to-change-teens-blood-sample-hospital-peon-doctors-arrested-101716853891084-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Bomb threat note found in toilet of Delhi-Varanasi IndiGo flight, passengers evacuated","Tuesday, 28 May, 2024","All passengers of a Delhi-Varanasi IndiGo flight were evacuated after a note with the word 'bomb' written on it was found inside the plane's toilet. Visuals shared online showed passengers getting down on the tarmac using emergency exits on flight 6E2211. The threat was discovered early on Tuesday morning and the flight is being inspected, reports said.",https://www.timesnownews.com/delhi/indigo-delhi-to-varanasi-flight-receives-bomb-threat-flyers-evacuated-video-article-110480160/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Rahul has become burden on his mother, he's 'desh-drohi': Himanta","Tuesday, 28 May, 2024","Assam CM Himanta Biswa Sarma criticised Congress leader Rahul Gandhi and said, ""The people of the country aren't going to give a chance to Rahul."" Himanta said, ""Rahul cannot do anything to survive. He has become a burden on his mother."" He added, ""Rahul Gandhi is a 'desh-drohi' (traitor) for making remarks against the Army, which will ultimately 'demoralise' them.""",https://www.youtube.com/watch?utm_campaign=fullarticle&v=wzdqzVBsRy8&utm_medium=referral&utm_source=inshorts
national,6 injured after massive fire breaks out at Mumbai's Dharavi,"Tuesday, 28 May, 2024","At least six people were injured after a massive fire broke out in Mumbai's Dharavi on Tuesday, Brihanmumbai Municipal Corporation (BMC) said. Meanwhile, 10 fire tenders were rushed to the spot to douse the flame. Fire is confined to wooden material and furniture, in partly ground plus upper three floored and partly ground plus four floored structure, BMC informed.",https://www.timesnownews.com/mumbai/mumbai-6-injured-after-massive-fire-breaks-out-at-dharavi-article-110480874/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Influencer Bobby Kataria arrested over 'human trafficking' charges,"Tuesday, 28 May, 2024","Social media influencer Balwant Kataria alias Bobby Kataria was arrested on Monday for allegedly human trafficking of two Uttar Pradesh youths, police said. The case has been registered against Kataria under section 370 of the IPC at the Bajghera Police Station Gurugram. The complainants told the police that on Bobby's YouTube channel MBK, they saw an advertisement about jobs abroad.",https://www.freepressjournal.in/india/social-media-influencer-bobby-kataria-arrested-over-human-trafficking-charges-suspicious-documents-huge-stash-of-cash-recovered-from-his-home?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Nalgonda villagers face health hazards from local dumping yards,"Monday, 27 May, 2024","Villagers in the vicinity of Telangana's Nalgonda municipality face a health risk because of the foul and nauseating smell emanating from the dumping yard as well as smoke as the waste catches fire frequently. Over 8,000 people residing in the three villages in Nalgonda Rural mandal are exposed to the pollution which is causing respiratory problems among the residents.",https://www.deccanchronicle.com/southern-states/telangana/nalgonda-dumping-yard-is-major-health-hazard-for-three-villages-896014?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Cyclone Remal impacts Andhra Pradesh, fish prices plummet","Monday, 27 May, 2024",Several parts of AP are reeling under severe heat wave conditions this summer. Remal caused heavy rainfall and cloudy skies. This resulted in oxygen levels falling in the freshwater fish ponds. Fish farmers are selling the produce at throwaway prices of ₹30 to ₹40 against the normal price of ₹100 to ₹120 for 1 kg.,https://www.deccanchronicle.com/southern-states/andhra-pradesh/cyclone-remal-affects-fish-culture-896046?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Monsoon rains pose challenge for Telangana's Kaleshwaram barrages,"Monday, 27 May, 2024","The forecast of above-normal rainfall during this year’s monsoon season may be great news for the country as a whole, but for irrigation department officials in Telangana, it could bring some trepidation on how the Godavari river will behave, given that they are desperately pushing for flood protection measures at the Sundilla, Annaram and Medigadda barrages of the Kaleshwaram project.",https://www.deccanchronicle.com/southern-states/telangana/work-to-protect-medigadda-cut-out-896048?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,YouTuber booked for 'mocking' naked Jain monks,"Monday, 27 May, 2024","A video of YouTuber Suraj Singh Parshwan has surfaced in which he can be seen mocking the Jain monks for being nude in public. The incident occurred in Uttarakhand's Chamoli. After the video of YouTuber mocking Jain monks went viral, the police filed a case against him under relevant sections of the IPC.",https://www.latestly.com/socially/india/news/jain-monks-mocked-in-uttarakhand-youtuber-suraj-singh-parshwan-questions-two-monks-for-being-nude-in-public-chamoli-police-register-case-after-video-surfaces-5994426.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Campus violence claims life of Patna college student,"Monday, 27 May, 2024","A 22-year-old student was fatally beaten by masked assailants at Patna Law College. Identified as Harsh Raj, he succumbed to injuries at Patna Medical College and Hospital. Police are investigating, and exams at Patna University scheduled for May 28 have been canceled, with colleges closed on Tuesday.",https://newskarnataka.com/india/campus-violence-claims-life-of-patna-college-student/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Man arrested in theft case throws slipper at magistrate in court in Rajasthan,"Monday, 27 May, 2024",A man arrested in a theft case hurled his slipper at the magistrate inside a courtroom in the Bhilwara district of Rajasthan on Monday. The man was taken to the local court for hearing in the case. The accused was sent to judicial custody again and a case was being registered against him.,https://www.latestly.com/agency-news/latest-news-rajasthan-undertrial-hurls-slipper-at-magistrate-inside-courtroom-5994119.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Padma Shri awardee Hemchand to return award over Naxal threats,"Monday, 27 May, 2024","Traditional medicine practitioner Hemchand Manjhi, aka 'Vaidyaraj', from Chhattisgarh has said that he'll return his Padma Shri award and will discontinue his practice due to threats from Naxalites. Naxalites claimed Manjhi helped commission an iron ore project. Denying the charges, Manjhi added, ""Maoists say how I got...award from...President. I didn't demand award...I got it for my service.""",https://www.republicworld.com/india/no-housing-no-security-hemchand-manjhi-to-return-his-padma-shri-over-naxal-threat/?amp=1&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Drain pipe under flyover falls on vehicles in H'yana, many injured","Monday, 27 May, 2024",Several people were injured after a drain pipe under a flyover fell on vehicles in Haryana's Karnal on Monday. A video of the incident which shows a car that has been crushed by the drain pipe and a crowd of people gathered at the site has surfaced. The video also shows police personnel at the site.,https://twitter.com/ani/status/1795105875129929931?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"YouTuber harasses 'clothesless' Jain monks, faces police action","Monday, 27 May, 2024","After a video of a YouTuber harassing Jain monks for not wearing clothes went viral, Uttarakhand CM Pushkar Singh Dhami instructed the state's police director general to investigate all the facts of the matter and take action against accused. In the purported video of the incident, the YouTuber questioned the Jain monks about how they could roam naked in Uttarakhand.",https://www.freepressjournal.in/india/uttarakhand-youtuber-harasses-jain-monks-for-not-wearing-clothes-cm-dhami-instructs-action-against-accused-after-video-sparks-outrage?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Indian farmer used GPT 3.5 to understand govt subsidies: Nadella,"Monday, 27 May, 2024","During a conference, Microsoft CEO Satya Nadella recalled his meeting with an Indian farmer who used Open AI's GPT 3.5 to understand government farm subsidies he'd heard about on television. ""It was a powerful moment for me,"" he said. He added that this showed the impact of a ""cutting-edge model"", developed in US, being used to ""improve life"" in India.",https://www.moneycontrol.com/news/trends/at-microsofts-build-2024-satya-nadella-reveals-how-openai-gpt-3-5-helped-an-indian-farmer-12733284.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
